Date,Open,High,Low,Close,Adj Close,Volume
2021-02-09,139.429993,139.979996,138.539993,139.580002,129.096970,8614800
2021-02-10,140.000000,140.869995,139.039993,139.660004,129.170914,10323200
2021-02-11,139.660004,140.550003,138.220001,139.270004,128.810226,9201000
2021-02-12,139.050003,141.610001,139.000000,141.250000,130.641525,8324600
2021-02-16,143.550003,145.320007,142.399994,144.649994,133.786179,12130600
2021-02-17,143.949997,145.380005,143.119995,145.100006,134.202393,10810100
2021-02-18,144.000000,145.789993,143.399994,145.589996,134.655579,10587800
2021-02-19,145.860001,148.839996,145.860001,148.020004,136.903061,11969800
2021-02-22,146.869995,150.190002,146.789993,149.410004,138.188660,11488400
2021-02-23,151.509995,152.309998,149.589996,150.610001,139.298569,16234400
2021-02-24,150.110001,153.759995,150.110001,153.259995,141.749527,15061400
2021-02-25,154.270004,154.899994,150.589996,151.179993,139.825729,18127700
2021-02-26,150.300003,150.869995,146.509995,147.169998,136.116913,19829200
2021-03-01,149.520004,151.380005,148.479996,150.500000,139.196808,14845500
2021-03-02,150.080002,151.779999,149.839996,150.009995,138.743652,14221700
2021-03-03,151.229996,154.979996,150.820007,152.910004,141.425797,14324100
2021-03-04,152.610001,154.380005,148.619995,150.559998,139.252304,20093900
2021-03-05,153.220001,153.490005,147.970001,150.910004,139.576035,18465100
2021-03-08,152.470001,155.460007,150.750000,152.910004,141.425797,17133300
2021-03-09,151.500000,154.250000,149.820007,151.830002,140.426956,16238800
2021-03-10,151.910004,156.160004,151.509995,155.130005,143.479080,14342200
2021-03-11,154.110001,156.149994,153.360001,154.320007,142.729935,11771500
2021-03-12,156.860001,157.630005,155.070007,156.149994,144.422470,12849500
2021-03-15,156.350006,156.919998,153.960007,155.369995,143.701050,12101100
2021-03-16,154.089996,154.600006,152.190002,153.509995,141.980774,12805600
2021-03-17,155.339996,156.880005,153.050003,155.089996,143.442093,13952400
2021-03-18,157.600006,161.690002,157.110001,157.649994,145.809784,21898500
2021-03-19,155.509995,155.940002,151.190002,155.139999,143.488342,54418800
2021-03-22,152.800003,153.970001,150.610001,150.970001,139.631531,19944800
2021-03-23,150.330002,152.119995,148.960007,149.460007,138.234940,17076300
2021-03-24,150.000000,153.179993,149.860001,150.619995,139.307785,13079800
2021-03-25,150.000000,152.970001,149.330002,152.550003,141.092865,15608300
2021-03-26,154.300003,155.449997,152.550003,155.089996,143.442093,16754400
2021-03-29,152.119995,153.729996,151.039993,152.679993,141.213089,17570300
2021-03-30,154.460007,155.869995,153.880005,154.479996,142.877899,13184300
2021-03-31,153.279999,154.490005,152.119995,152.229996,140.796844,16736700
2021-04-01,151.899994,153.789993,151.550003,153.710007,142.165741,16561500
2021-04-05,154.399994,154.940002,152.600006,153.619995,142.919327,13508000
2021-04-06,152.789993,154.279999,151.860001,152.539993,141.914551,13071600
2021-04-07,153.100006,155.229996,152.649994,154.929993,144.138046,16903500
2021-04-08,154.000000,155.509995,152.309998,155.119995,144.314804,12335500
2021-04-09,155.809998,157.039993,154.970001,156.279999,145.394012,12122400
2021-04-12,155.580002,157.250000,155.570007,155.949997,145.087036,12273400
2021-04-13,154.750000,155.199997,152.429993,154.089996,143.356567,16113600
2021-04-14,151.470001,153.830002,150.929993,151.210007,140.677170,19939600
2021-04-15,151.250000,152.199997,149.320007,152.169998,141.570328,17694100
2021-04-16,153.869995,154.509995,152.690002,153.300003,142.621613,13773400
2021-04-19,153.419998,153.880005,152.220001,152.649994,142.016876,11900200
2021-04-20,151.740005,151.750000,148.649994,149.270004,138.872330,13716700
2021-04-21,147.789993,150.610001,146.789993,150.539993,140.053864,12236700
2021-04-22,150.229996,150.300003,147.259995,147.369995,137.104675,15256100
2021-04-23,147.179993,151.130005,146.690002,150.190002,139.728226,14041900
2021-04-26,150.779999,152.460007,150.380005,150.559998,140.072479,10799100
2021-04-27,150.500000,151.570007,150.110001,151.250000,140.714417,12821200
2021-04-28,152.429993,152.889999,151.399994,152.229996,141.626144,8943700
2021-04-29,153.539993,155.279999,153.199997,155.190002,144.379944,12976900
2021-04-30,154.100006,154.490005,153.009995,153.809998,143.096069,11705100
2021-05-03,154.850006,155.479996,153.130005,153.360001,142.677444,11801100
2021-05-04,152.869995,155.639999,152.139999,155.479996,144.649765,12977700
2021-05-05,156.000000,158.279999,154.630005,157.520004,146.547668,10506700
2021-05-06,158.070007,160.820007,157.160004,160.690002,149.496841,13542400
2021-05-07,157.220001,161.500000,157.020004,161.240005,150.008545,14257800
2021-05-10,161.500000,163.729996,161.119995,161.220001,149.989929,14014300
2021-05-11,161.080002,162.389999,158.039993,158.539993,147.496597,15451700
2021-05-12,159.610001,160.779999,157.029999,157.449997,146.482498,14381700
2021-05-13,158.179993,162.449997,157.679993,161.500000,150.250427,15395000
2021-05-14,162.389999,164.449997,161.990005,164.009995,152.585556,10584000
2021-05-17,163.369995,164.850006,163.029999,164.669998,153.199585,9886800
2021-05-18,164.679993,165.500000,162.240005,162.350006,151.041214,11098100
2021-05-19,161.000000,161.179993,158.639999,161.110001,149.887573,13278900
2021-05-20,160.830002,161.860001,159.520004,160.830002,149.627090,10426000
2021-05-21,161.339996,163.220001,160.940002,162.660004,151.329620,10249000
2021-05-24,163.360001,164.229996,162.119995,163.539993,152.148300,9440300
2021-05-25,163.850006,165.699997,161.559998,161.850006,150.576035,12609100
2021-05-26,163.570007,163.740005,161.309998,161.830002,150.557449,13058300
2021-05-27,163.949997,164.750000,162.570007,164.350006,152.901901,15707500
2021-05-28,164.679993,164.940002,163.259995,164.240005,152.799561,10291300
2021-06-01,165.869995,166.910004,165.479996,166.050003,154.483475,9445400
2021-06-02,167.259995,167.440002,165.529999,166.059998,154.492767,10498600
2021-06-03,165.410004,167.250000,164.660004,166.169998,154.595123,13354400
2021-06-04,166.210007,166.669998,165.029999,166.440002,154.846313,8510800
2021-06-07,167.000000,167.100006,165.139999,165.660004,154.120636,7267200
2021-06-08,164.490005,165.759995,163.160004,165.000000,153.506607,10370700
2021-06-09,164.139999,164.220001,162.279999,162.940002,151.590088,12377400
2021-06-10,164.360001,165.240005,160.309998,160.399994,149.227020,12119400
2021-06-11,160.429993,161.199997,159.059998,160.289993,149.124695,13683800
2021-06-14,160.149994,160.330002,156.660004,157.570007,146.594177,19917900
2021-06-15,156.699997,156.919998,154.130005,155.179993,144.370636,24485500
2021-06-16,154.729996,157.619995,153.110001,156.270004,145.384720,25321200
2021-06-17,157.100006,157.460007,151.250000,151.759995,141.188889,29722400
2021-06-18,149.300003,149.699997,147.559998,147.919998,137.616348,43595700
2021-06-21,149.080002,151.199997,149.020004,150.429993,139.951492,18664800
2021-06-22,150.600006,150.970001,148.660004,150.210007,139.746841,14251200
2021-06-23,150.199997,152.039993,150.089996,151.119995,140.593460,12733300
2021-06-24,151.919998,153.119995,151.220001,152.509995,141.886627,13733200
2021-06-25,152.589996,154.500000,151.669998,154.050003,143.319351,15484900
2021-06-28,153.699997,154.479996,152.119995,154.330002,143.579865,14125800
2021-06-29,155.000000,156.309998,153.610001,154.139999,143.403091,14528700
2021-06-30,153.750000,156.080002,153.710007,155.539993,144.705566,12531000
2021-07-01,156.259995,157.139999,155.419998,157.080002,146.138290,10479400
2021-07-02,155.949997,156.320007,155.119995,156.029999,145.997925,11424000
2021-07-06,155.779999,155.779999,152.350006,153.410004,143.546402,15083400
2021-07-07,152.009995,154.279999,151.550003,153.589996,143.714813,12271800
2021-07-08,151.610001,152.529999,150.039993,150.940002,141.235184,17834600
2021-07-09,153.050003,156.149994,152.580002,155.770004,145.754684,13694500
2021-07-12,154.350006,159.160004,153.940002,158.000000,147.841278,19940400
2021-07-13,156.050003,157.389999,153.500000,155.649994,145.642395,22671700
2021-07-14,155.949997,157.279999,152.949997,155.119995,145.146439,14622800
2021-07-15,153.899994,156.529999,153.699997,155.460007,145.464600,11539300
2021-07-16,155.960007,156.279999,151.020004,151.910004,142.142868,14002700
2021-07-19,148.550003,149.820007,145.710007,146.970001,137.520447,22172900
2021-07-20,146.520004,151.119995,146.330002,149.710007,140.084305,15385200
2021-07-21,152.050003,153.649994,151.360001,152.860001,143.031769,12356700
2021-07-22,152.880005,153.440002,149.970001,150.929993,141.225845,9913300
2021-07-23,151.479996,152.839996,150.250000,150.639999,140.954514,9666100
2021-07-26,150.190002,151.960007,150.169998,151.649994,141.899536,8208000
2021-07-27,150.399994,152.490005,149.800003,151.449997,141.712418,11218700
2021-07-28,152.289993,152.770004,150.880005,151.699997,141.946365,9217300
2021-07-29,153.139999,153.869995,151.910004,153.000000,143.162750,9063500
2021-07-30,152.580002,153.669998,151.199997,151.779999,142.021179,9805200
2021-08-02,152.029999,154.449997,151.070007,151.169998,141.450424,10203200
2021-08-03,151.949997,153.320007,149.520004,152.889999,143.059799,10394800
2021-08-04,151.250000,153.369995,150.910004,151.240005,141.515915,10155000
2021-08-05,152.279999,153.690002,152.009995,153.149994,143.303116,9151500
2021-08-06,155.190002,157.820007,155.110001,157.500000,147.373398,13328800
2021-08-09,157.520004,158.550003,155.899994,157.330002,147.214340,9516900
2021-08-10,156.740005,159.979996,156.309998,159.259995,149.020294,8667000
2021-08-11,160.000000,161.500000,159.080002,161.160004,150.798111,9156500
2021-08-12,161.880005,162.369995,160.550003,161.789993,151.387573,8844200
2021-08-13,161.789993,162.160004,159.570007,159.979996,149.693970,8980900
2021-08-16,158.940002,159.029999,156.779999,158.929993,148.711502,8755800
2021-08-17,157.570007,158.860001,155.270004,157.009995,146.914917,9347200
2021-08-18,156.309998,158.009995,155.339996,155.580002,145.576874,8065500
2021-08-19,153.160004,155.559998,153.009995,154.279999,144.360458,9517700
2021-08-20,154.350006,154.899994,153.160004,154.720001,144.772171,6974100
2021-08-23,155.330002,157.089996,155.240005,156.699997,146.624863,7934600
2021-08-24,157.000000,158.550003,156.869995,157.669998,147.532501,7670900
2021-08-25,158.509995,161.779999,157.800003,160.919998,150.573547,11335000
2021-08-26,162.259995,163.830002,161.149994,161.750000,151.350174,11027500
2021-08-27,161.750000,163.160004,161.259995,163.050003,152.566589,8780200
2021-08-30,163.210007,163.490005,159.880005,160.440002,150.124390,7937600
2021-08-31,160.440002,161.369995,159.350006,159.949997,149.665878,12340800
2021-09-01,160.220001,160.759995,158.970001,159.720001,149.450684,8729900
2021-09-02,160.020004,161.610001,159.429993,160.460007,150.143143,8813300
2021-09-03,160.389999,160.889999,159.149994,159.490005,149.235458,7959700
2021-09-07,159.990005,161.380005,158.960007,159.210007,148.973480,9285600
2021-09-08,158.889999,159.580002,158.039993,158.500000,148.309113,7852700
2021-09-09,158.270004,160.830002,158.080002,159.190002,148.954758,7904300
2021-09-10,160.559998,160.720001,157.220001,157.360001,147.242432,8311600
2021-09-13,158.529999,160.050003,158.070007,159.860001,149.581696,10052800
2021-09-14,160.449997,161.339996,156.259995,157.070007,146.971085,11685600
2021-09-15,156.720001,158.690002,156.470001,158.160004,147.990997,11691500
2021-09-16,159.410004,160.850006,157.220001,158.089996,147.925491,10880900
2021-09-17,157.380005,159.009995,157.000000,157.679993,147.541840,25581600
2021-09-20,153.889999,154.559998,150.490005,152.960007,143.125336,15819900
2021-09-21,153.529999,154.550003,152.580002,152.979996,143.144043,8999900
2021-09-22,155.199997,157.250000,155.100006,155.910004,145.885651,11236200
2021-09-23,158.000000,161.710007,157.669998,161.179993,150.816818,12336100
2021-09-24,161.440002,163.589996,160.820007,163.039993,152.557220,10102400
2021-09-27,165.000000,167.399994,164.610001,166.979996,156.243896,13220900
2021-09-28,167.699997,169.300003,165.660004,166.080002,155.401764,13387900
2021-09-29,166.210007,166.899994,165.039993,165.949997,155.280121,7777100
2021-09-30,166.919998,166.990005,162.789993,163.690002,153.165466,13161200
2021-10-01,164.000000,168.300003,163.600006,167.130005,156.384262,11285000
2021-10-04,166.970001,170.440002,165.729996,166.949997,156.215820,14120000
2021-10-05,167.210007,170.139999,166.669998,168.660004,158.766876,12292900
2021-10-06,167.990005,169.100006,166.000000,169.020004,159.105759,8692600
2021-10-07,171.199997,171.509995,169.539993,170.089996,160.113007,10195400
2021-10-08,170.020004,171.339996,169.300003,170.220001,160.235367,8190100
2021-10-11,170.800003,171.289993,166.460007,166.639999,156.865372,12154700
2021-10-12,165.750000,166.690002,164.770004,165.360001,155.660431,13032600
2021-10-13,164.070007,165.410004,160.600006,161.000000,151.556168,22753500
2021-10-14,161.750000,164.009995,160.059998,163.470001,153.881287,15176800
2021-10-15,165.350006,167.169998,164.139999,166.610001,156.837112,14267400
2021-10-18,166.479996,168.610001,165.910004,166.550003,156.780624,12672900
2021-10-19,167.399994,168.649994,166.580002,168.570007,158.682144,8053900
2021-10-20,168.300003,170.869995,167.460007,170.839996,160.819000,8185600
2021-10-21,170.759995,171.330002,168.679993,169.500000,159.557587,8415200
2021-10-22,170.029999,172.089996,169.699997,171.779999,161.703857,8817900
2021-10-25,172.710007,172.960007,170.479996,170.940002,160.913147,10159200
2021-10-26,171.000000,172.490005,170.539993,171.399994,161.346146,8015100
2021-10-27,170.320007,170.699997,167.339996,167.830002,157.985550,9847000
2021-10-28,168.300003,170.509995,167.960007,170.360001,160.367157,7212900
2021-10-29,171.179993,172.240005,169.389999,169.889999,159.924713,8140100
2021-11-01,172.039993,172.330002,169.009995,169.800003,159.840012,7435500
2021-11-02,169.800003,171.690002,168.919998,170.470001,160.470703,7173800
2021-11-03,170.130005,171.130005,169.149994,170.529999,160.527176,8402700
2021-11-04,170.000000,170.199997,166.490005,168.289993,158.418564,9574200
2021-11-05,168.899994,170.089996,167.410004,168.050003,158.192657,7975600
2021-11-08,169.050003,170.919998,168.740005,169.059998,159.143387,6413700
2021-11-09,167.350006,168.470001,166.600006,167.779999,157.938522,7990300
2021-11-10,167.449997,168.949997,167.089996,167.619995,157.787888,6999200
2021-11-11,167.520004,168.679993,166.899994,167.610001,157.778442,5815300
2021-11-12,167.649994,167.740005,165.720001,166.860001,157.072464,8113400
2021-11-15,167.210007,167.789993,166.000000,166.559998,156.790054,6492500
2021-11-16,167.059998,167.070007,165.119995,165.360001,155.660431,9706100
2021-11-17,165.210007,165.559998,163.389999,164.470001,154.822678,9909600
2021-11-18,164.389999,164.850006,162.559998,163.050003,153.485947,8122500
2021-11-19,161.300003,162.110001,159.449997,160.919998,151.480881,12193600
2021-11-22,164.160004,165.979996,162.990005,164.350006,154.709686,14549900
2021-11-23,165.500000,168.559998,165.369995,168.279999,158.409164,12354400
2021-11-24,168.460007,169.440002,166.440002,166.960007,157.166595,9629800
2021-11-26,162.139999,162.649994,158.820007,161.929993,152.431641,13619300
2021-11-29,163.309998,164.779999,159.820007,161.229996,151.772690,12104400
2021-11-30,159.160004,160.630005,158.289993,158.830002,149.513474,18922600
2021-12-01,161.000000,163.270004,157.800003,157.889999,148.628601,12253400
2021-12-02,159.830002,163.250000,158.800003,161.210007,151.753876,12969900
2021-12-03,161.500000,161.830002,157.190002,158.289993,149.005127,12681800
2021-12-06,161.009995,162.610001,159.460007,160.160004,150.765442,11186500
2021-12-07,161.880005,163.389999,161.160004,162.570007,153.034088,9851600
2021-12-08,162.660004,163.270004,160.169998,160.710007,151.283203,11705700
2021-12-09,159.649994,160.929993,158.649994,160.460007,151.047882,11189600
2021-12-10,161.320007,161.699997,159.130005,159.820007,150.445435,10405400
2021-12-13,159.500000,159.789993,157.279999,157.919998,148.656845,12069000
2021-12-14,157.449997,160.889999,157.300003,159.130005,149.795868,12563600
2021-12-15,159.850006,159.850006,157.350006,157.940002,148.675659,14014200
2021-12-16,160.389999,161.820007,158.699997,160.410004,151.000793,19542800
2021-12-17,159.320007,159.380005,155.179993,156.759995,147.564896,28082000
2021-12-20,154.509995,154.699997,151.839996,153.940002,144.910294,15148000
2021-12-21,155.410004,157.179993,155.089996,156.089996,146.934189,11291300
2021-12-22,155.750000,157.059998,155.240005,156.699997,147.508408,7273000
2021-12-23,157.610001,159.119995,157.210007,157.259995,148.035553,8055200
2021-12-27,157.600006,158.199997,156.339996,158.160004,148.882782,6188100
2021-12-28,158.199997,160.149994,158.080002,158.639999,149.334595,6342300
2021-12-29,158.850006,159.630005,158.149994,158.559998,149.259308,6398900
2021-12-30,159.110001,160.240005,158.369995,158.479996,149.183990,6948200
2021-12-31,158.449997,159.289993,157.960007,158.350006,149.061630,5805900
2022-01-03,159.860001,162.639999,159.509995,161.699997,152.215134,13120900
2022-01-04,164.309998,168.580002,164.229996,167.830002,157.985550,20195800
2022-01-05,167.820007,168.360001,163.729996,163.779999,155.097244,17539400
2022-01-06,166.910004,167.369995,163.869995,165.520004,156.745010,14047500
2022-01-07,165.669998,167.529999,165.059998,167.160004,158.298050,13913300
2022-01-10,169.070007,169.309998,165.529999,167.320007,158.449600,12922500
2022-01-11,168.259995,168.520004,166.309998,167.490005,158.610580,11854100
2022-01-12,168.460007,169.589996,167.179993,168.440002,159.510208,12568000
2022-01-13,168.339996,169.809998,167.889999,168.229996,159.311340,13623400
2022-01-14,160.759995,161.029999,156.899994,157.889999,149.519501,40158400
2022-01-18,155.779999,155.779999,150.539993,151.270004,143.250473,32324800
2022-01-19,151.570007,152.229996,148.550003,148.929993,141.034515,22380000
2022-01-20,148.990005,150.610001,147.360001,147.660004,139.831848,14860800
2022-01-21,147.500000,147.509995,144.270004,145.080002,137.388611,20705400
2022-01-24,142.279999,145.479996,139.570007,144.949997,137.265518,28471400
2022-01-25,143.649994,146.850006,140.789993,146.529999,138.761749,18915900
2022-01-26,148.720001,150.570007,145.960007,147.919998,140.078064,20709100
2022-01-27,149.419998,150.380005,144.130005,145.309998,137.606445,17536800
2022-01-28,144.190002,146.759995,142.169998,146.610001,138.837509,14117000
2022-01-31,145.639999,148.789993,144.669998,148.600006,140.722031,13985700
2022-02-01,148.690002,151.470001,148.300003,151.149994,143.136826,14584900
2022-02-02,150.500000,150.940002,148.070007,149.940002,141.990982,12441100
2022-02-03,150.000000,151.649994,148.289993,148.699997,140.816696,12474900
2022-02-04,149.100006,153.500000,148.770004,152.559998,144.472076,16654400
2022-02-07,153.270004,153.619995,150.850006,153.070007,144.955017,12572300
2022-02-08,155.000000,158.479996,154.800003,155.949997,147.682388,20411400
2022-02-09,156.589996,157.429993,155.820007,156.600006,148.297897,9131100
2022-02-10,156.660004,159.029999,155.220001,155.949997,147.682388,16455600
2022-02-11,155.610001,158.190002,152.970001,153.919998,145.759964,16830000
2022-02-14,152.729996,153.679993,150.320007,152.490005,144.405777,17026500
2022-02-15,154.509995,155.940002,153.850006,154.720001,146.517578,9500000
2022-02-16,153.740005,156.100006,153.740005,155.000000,146.782730,9076500
2022-02-17,153.000000,153.729996,150.669998,151.429993,143.401962,11367500
2022-02-18,152.130005,154.139999,151.130005,152.139999,144.074341,11733300
2022-02-22,150.600006,153.240005,150.410004,151.869995,143.818665,11333500
2022-02-23,153.119995,153.300003,147.970001,148.690002,140.807266,11799000
2022-02-24,142.940002,144.990005,139.779999,144.550003,136.886734,25655100
2022-02-25,145.250000,150.130005,144.910004,147.970001,140.125427,18367700
2022-02-28,143.550003,145.059998,140.880005,141.800003,134.282516,31315300
2022-03-01,140.039993,140.479996,133.580002,136.449997,129.216141,36840400
2022-03-02,137.289993,140.039993,136.610001,139.279999,131.896118,19405600
2022-03-03,139.839996,140.979996,137.059998,138.289993,130.958588,16640800
2022-03-04,134.940002,135.419998,132.399994,134.399994,127.274811,21016000
2022-03-07,132.169998,132.690002,128.949997,129.210007,122.359985,27560100
2022-03-08,129.639999,131.789993,127.269997,128.300003,121.498222,19207800
2022-03-09,132.899994,135.240005,132.440002,133.440002,126.365738,17536200
2022-03-10,131.860001,133.449997,130.320007,131.860001,124.869484,15604200
2022-03-11,132.490005,134.080002,128.419998,128.889999,122.056946,20061800
2022-03-14,129.460007,132.919998,129.229996,130.169998,123.269081,15786900
2022-03-15,131.800003,133.550003,131.130005,132.479996,125.456612,15096600
2022-03-16,134.869995,138.490005,134.429993,138.399994,131.062759,20354900
2022-03-17,136.860001,140.190002,135.919998,140.149994,132.720001,17050500
2022-03-18,140.190002,140.850006,138.460007,140.100006,132.672653,23656500
2022-03-21,140.350006,140.759995,138.729996,139.649994,132.246490,12676100
2022-03-22,142.270004,143.929993,141.720001,142.619995,135.059021,13548600
2022-03-23,140.979996,141.589996,139.199997,139.779999,132.369583,12093200
2022-03-24,140.300003,140.710007,139.110001,140.690002,133.231354,10017600
2022-03-25,141.089996,143.179993,140.800003,141.919998,134.396149,8383500
2022-03-28,140.000000,140.970001,137.899994,140.869995,133.401825,10818100
2022-03-29,143.350006,143.600006,140.240005,141.179993,133.695419,11316500
2022-03-30,141.899994,142.119995,139.910004,140.539993,133.089325,8771000
2022-03-31,139.830002,140.350006,136.259995,136.320007,129.093063,17353900
2022-04-01,137.399994,137.410004,133.800003,135.309998,128.136581,15721300
2022-04-04,134.119995,136.940002,132.889999,135.910004,128.704773,17416400
2022-04-05,134.070007,135.399994,133.009995,133.339996,127.206978,12110300
2022-04-06,131.580002,132.559998,130.960007,131.490005,125.442093,12914700
2022-04-07,130.949997,131.919998,128.729996,131.089996,125.060471,12994200
2022-04-08,131.669998,133.899994,131.490005,133.490005,127.350082,13126900
2022-04-11,133.000000,134.899994,132.570007,133.000000,126.882629,10466400
2022-04-12,132.139999,134.580002,130.699997,131.539993,125.489761,12989900
2022-04-13,126.940002,129.250000,126.010002,127.300003,121.444801,30838000
2022-04-14,126.500000,128.300003,125.019997,126.120003,120.319084,18835200
2022-04-18,125.669998,129.240005,125.540001,128.460007,122.551453,11834400
2022-04-19,128.449997,131.320007,128.229996,131.119995,125.089088,15015400
2022-04-20,132.520004,133.509995,131.339996,131.580002,125.527946,13430200
2022-04-21,132.220001,132.809998,129.960007,130.559998,124.554855,12174200
2022-04-22,130.279999,130.520004,126.690002,126.809998,120.977333,14318800
2022-04-25,126.010002,127.120003,123.110001,126.769997,120.939178,17149000
2022-04-26,124.639999,126.410004,122.870003,123.019997,117.361656,17209500
2022-04-27,122.330002,123.559998,121.220001,121.419998,115.835251,17215200
2022-04-28,122.809998,123.650002,121.139999,123.339996,117.666939,13015600
2022-04-29,123.050003,123.610001,118.900002,119.360001,113.870003,14874800
2022-05-02,119.879997,120.709999,118.220001,120.449997,114.909866,18545000
2022-05-03,121.529999,124.169998,120.779999,123.029999,117.371201,15720900
2022-05-04,122.800003,127.400002,122.739998,127.099998,121.253990,17128500
2022-05-05,125.250000,126.099998,122.160004,123.919998,118.220268,15055400
2022-05-06,123.800003,124.290001,121.180000,123.720001,118.029465,14417900
2022-05-09,122.110001,123.330002,120.500000,121.860001,116.255013,14312300
2022-05-10,123.110001,123.779999,117.559998,118.889999,113.421616,16382400
2022-05-11,119.300003,122.889999,117.940002,118.139999,112.706116,14630300
2022-05-12,117.000000,118.320000,115.370003,118.040001,112.610718,16318800
2022-05-13,119.410004,120.250000,117.959999,119.089996,113.612419,10443200
2022-05-16,118.540001,119.459999,117.230003,118.260002,112.820595,10269000
2022-05-17,121.040001,122.970001,120.809998,122.180000,116.560295,11160200
2022-05-18,121.300003,121.970001,119.529999,120.089996,114.566414,12664900
2022-05-19,118.190002,119.650002,117.629997,118.309998,112.868294,12765800
2022-05-20,119.459999,119.669998,115.019997,117.339996,111.942909,13150100
2022-05-23,120.459999,126.570000,120.449997,124.599998,118.868980,24376700
2022-05-24,124.360001,127.489998,123.110001,126.360001,120.548035,19324900
2022-05-25,126.279999,127.860001,125.169998,127.239998,121.387566,12780400
2022-05-26,128.369995,130.190002,128.210007,129.440002,123.486374,15990900
2022-05-27,130.160004,131.270004,129.139999,131.270004,125.232193,11177800
2022-05-31,130.179993,133.149994,129.710007,132.229996,126.148033,17015000
2022-06-01,132.869995,132.869995,128.669998,129.910004,123.934753,10768000
2022-06-02,129.899994,132.009995,128.669998,132.000000,125.928612,8374800
2022-06-03,131.210007,131.770004,129.990005,130.160004,124.173264,8596000
2022-06-06,131.089996,132.389999,129.460007,129.729996,123.763023,11323500
2022-06-07,128.830002,130.320007,128.619995,130.070007,124.087402,6722200
2022-06-08,129.000000,129.449997,126.900002,128.000000,122.112617,8422100
2022-06-09,127.370003,128.100006,125.269997,125.309998,119.546333,13560100
2022-06-10,122.589996,123.400002,119.320000,119.550003,114.051277,12945200
2022-06-13,116.860001,117.949997,115.059998,115.989998,110.655006,16805600
2022-06-14,115.550003,117.320000,113.220001,114.059998,108.813774,13357900
2022-06-15,115.620003,116.949997,113.169998,115.410004,110.101685,14083500
2022-06-16,113.860001,114.260002,111.870003,113.430000,108.212753,16724900
2022-06-17,113.540001,114.629997,112.160004,113.029999,107.831154,30919900
2022-06-21,115.870003,117.029999,115.040001,115.830002,110.502365,11680500
2022-06-22,114.879997,116.199997,114.389999,115.180000,109.882263,9842700
2022-06-23,115.010002,115.180000,111.480003,113.919998,108.680214,11851500
2022-06-24,113.230003,117.820000,112.830002,117.320000,111.923836,14841100
2022-06-27,118.059998,118.500000,115.639999,116.379997,111.027069,11280500
2022-06-28,117.669998,119.290001,115.599998,115.820000,110.492828,11590900
2022-06-29,116.000000,116.820000,114.730003,115.300003,109.996750,9338400
2022-06-30,113.169998,114.080002,110.930000,112.610001,107.430473,15172600
2022-07-01,112.650002,114.419998,111.160004,114.050003,108.804245,10573600
2022-07-05,110.769997,112.709999,109.300003,112.620003,108.390388,12514200
2022-07-06,111.730003,112.989998,110.790001,111.889999,107.687805,10656200
2022-07-07,113.500000,114.900002,113.400002,114.720001,110.411522,10347400
2022-07-08,115.160004,115.650002,113.610001,114.360001,110.065033,8807800
2022-07-11,113.550003,114.230003,112.220001,112.860001,108.621376,7939500
2022-07-12,112.580002,115.180000,112.260002,112.970001,108.727249,11250900
2022-07-13,111.750000,112.480003,110.379997,111.910004,107.707054,12979900
2022-07-14,107.989998,108.230003,106.059998,108.000000,103.943886,26204800
2022-07-15,109.160004,113.879997,107.669998,112.949997,108.707985,18863900
2022-07-18,114.769997,115.839996,111.290001,111.790001,107.591568,13977900
2022-07-19,113.129997,114.940002,112.669998,114.559998,110.257523,11862300
2022-07-20,114.099998,114.739998,113.480003,114.540001,110.238281,11667500
2022-07-21,114.440002,115.529999,113.370003,115.320000,110.988991,11595900
2022-07-22,115.239998,116.250000,113.669998,114.760002,110.450020,7645500
2022-07-25,115.839996,116.459999,114.769997,115.220001,110.892746,9394000
2022-07-26,114.580002,115.580002,113.029999,113.419998,109.160339,10675100
2022-07-27,114.010002,115.739998,113.300003,115.239998,110.911980,9337400
2022-07-28,115.250000,115.980003,113.529999,114.809998,110.498131,10384800
2022-07-29,115.589996,116.500000,114.790001,115.360001,111.027489,12944500
2022-08-01,114.500000,115.110001,113.070000,114.209999,109.920662,14740400
2022-08-02,113.919998,114.400002,112.269997,112.430000,108.207520,14942900
2022-08-03,113.449997,114.099998,111.709999,113.610001,109.343208,14394500
2022-08-04,112.849998,113.320000,111.019997,112.360001,108.140144,18033900
2022-08-05,112.529999,116.190002,112.050003,115.760002,111.412460,14174600
2022-08-08,116.250000,116.699997,114.180000,114.349998,110.055420,10332500
2022-08-09,114.750000,115.989998,114.370003,115.379997,111.046722,10233800
2022-08-10,117.959999,119.370003,117.500000,118.389999,113.943687,12847300
2022-08-11,119.900002,121.199997,119.309998,120.139999,115.627953,11684900
2022-08-12,120.669998,122.250000,119.440002,122.129997,117.543221,9906700
2022-08-15,121.139999,122.720001,120.599998,122.459999,117.860825,8456200
2022-08-16,122.290001,124.239998,121.870003,123.629997,118.986893,9555000
2022-08-17,122.300003,123.160004,121.690002,122.589996,117.985947,8149300
2022-08-18,122.239998,122.470001,120.550003,121.639999,117.071625,9531800
2022-08-19,120.620003,120.989998,118.110001,118.629997,114.174667,13464500
2022-08-22,116.750000,117.160004,115.500000,116.669998,112.288284,8967600
2022-08-23,116.690002,117.290001,115.379997,115.519997,111.181473,7607000
